Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Ticker,Sector,Daily_Return,Log_Return,Intraday_Volatility,Volatility_30d,Volatility_90d,Avg_Return_30d,Drawdown_30d,Price_Momentum_30d,Days_from_Event,Event_Name,Event_Date,Event_Type,Event_Period
2023-07-14 04:00:00,339.51040930645166,339.67367445754525,334.9673293130135,338.7228088378906,211800,0.0,0.0,EG,Insurance,-0.0030529248491322214,-0.00305759453074603,0.01389438508932575,0.21813486777242078,0.2880951374430593,0.3297228024286749,-0.0030529248491322127,0.0371743081545024,-4,European Heat Wave,2023-07-18,Heat Wave,Pre-Event
2023-07-17 04:00:00,338.96293383653995,347.60725214112875,338.96293383653995,344.8314514160156,227000,0.0,0.0,EG,Insurance,0.01803434082010269,0.017873651174397515,0.025068242090713552,0.22320418470612213,0.28963640658936046,0.49578603789508546,0.0,0.057714294700624835,-1,European Heat Wave,2023-07-18,Heat Wave,Pre-Event
2023-07-18 04:00:00,343.4675842945827,347.25187707301416,342.30541193720177,343.89019775390625,171000,0.0,0.0,EG,Insurance,-0.002729605023683912,-0.0027333371885810494,0.014383850333972487,0.2219561576703517,0.28963256075740873,0.38129139063165723,-0.0027296050236839233,0.043452776203863674,0,European Heat Wave,2023-07-18,Heat Wave,Event Day
2023-07-19 04:00:00,342.0652936590759,347.59763743375197,342.0652936590759,343.1122131347656,204200,0.0,0.0,EG,Insurance,-0.00226230530623428,-0.0022648681849559383,0.016124007140786628,0.22202671076477434,0.28315850795583375,0.37697804441505234,-0.00498573512998922,0.04291603121837162,1,European Heat Wave,2023-07-18,Heat Wave,Post-Event
2023-07-20 04:00:00,345.50382295033836,352.0062611734504,345.50382295033836,350.6327819824219,270300,0.0,0.0,EG,Insurance,0.021918685956836992,0.021681924973141507,0.018544866758744866,0.22320711307699587,0.28075855726760696,0.3899205458758485,0.0,0.044490837835552854,2,European Heat Wave,2023-07-18,Heat Wave,Post-Event
2023-07-21 04:00:00,353.10120650579523,359.4307651024057,348.5677405111728,352.4576721191406,290000,0.0,0.0,EG,Insurance,0.0052045622385936685,0.00519106531467822,0.03082079197175449,0.22324431628409913,0.27601985909631765,0.44709780052902254,0.0,0.05161190457004117,3,European Heat Wave,2023-07-18,Heat Wave,Post-Event
2023-07-24 04:00:00,351.89096932977054,358.57590033475356,351.0937840161866,355.483154296875,276500,0.0,0.0,EG,Insurance,0.008583958917800727,0.0085473262288383,0.021047738066143126,0.21333897966980608,0.2698195192499771,0.6949295222145715,0.0,0.08330136477607186,6,European Heat Wave,2023-07-18,Heat Wave,Post-Event
2023-07-25 04:00:00,355.34872493464525,356.1363254323526,351.72772651692014,352.0830993652344,243800,0.0,0.0,EG,Insurance,-0.009564602121205246,-0.009610636698178408,0.01252147269602158,0.21549983099405143,0.2552295676175245,0.5423028641966847,-0.009564602121205253,0.06378588737610635,7,European Heat Wave,2023-07-18,Heat Wave,Post-Event
2023-07-26 04:00:00,353.01479968703603,359.459611773736,348.69264002643,350.3350524902344,355400,0.0,0.0,EG,Insurance,-0.004964870163184587,-0.00497723607814074,0.030733355599939952,0.20880498850034065,0.24333839113843012,0.644665232738369,-0.014481985276695518,0.07697538960663097,8,European Heat Wave,2023-07-18,Heat Wave,Post-Event
2023-07-27 04:00:00,365.84684899097834,369.7848230992757,338.7517147056585,343.69818115234375,580900,0.0,0.0,EG,Insurance,-0.018944354242359518,-0.019126097521270424,0.09029174460443766,0.20861649328801507,0.22579195403657165,0.2933156427590806,-0.033151987659840704,0.032936131645106226,9,European Heat Wave,2023-07-18,Heat Wave,Post-Event
2023-07-10 04:00:00,106.70515406250296,108.39639456887512,106.64046214946144,106.99164581298828,3095400,0.0,0.0,EOG,Energy,-0.003700421187017633,-0.0037072846826128967,0.016411864740195632,0.2850944606973934,0.32424182064024826,0.2210625976094862,-0.00412896065773647,0.021890891888449282,-8,European Heat Wave,2023-07-18,Heat Wave,Pre-Event
2023-07-11 04:00:00,107.6570449365128,110.7992384618644,107.5461485508993,110.5312271118164,2965100,0.0,0.0,EOG,Energy,0.03308278204276793,0.032547324431762815,0.029431410434575082,0.2885255696612454,0.32054512941919805,0.7132390715492853,0.0,0.08333334579614249,-7,European Heat Wave,2023-07-18,Heat Wave,Pre-Event
2023-07-12 04:00:00,111.36298184647896,112.59213512255803,110.6698512540735,112.48123168945312,3658600,0.0,0.0,EOG,Energy,0.01764211461855969,0.017488298968403506,0.017089818804542585,0.29117903005380047,0.31947555150666007,0.8827369696099366,0.0,0.10524877607023808,-6,European Heat Wave,2023-07-18,Heat Wave,Pre-Event
2023-07-13 04:00:00,112.75848860351248,114.90257232262346,112.04687056842712,113.2760238647461,2846700,0.0,0.0,EOG,Energy,0.007065998152361086,0.007041150965538144,0.02521011646388735,0.2876296051053641,0.31941497311799555,1.042019528220087,0.0,0.12645905673365365,-5,European Heat Wave,2023-07-18,Heat Wave,Pre-Event
2023-07-14 04:00:00,112.73172220865138,112.73172220865138,109.55892942268008,110.65684509277344,2736600,0.825,0.0,EOG,Energy,-0.023122093119193554,-0.023393602117099555,0.02867235897888886,0.29379302170904,0.32160748449370224,0.9651356682985383,-0.023122093119193606,0.11600268905297373,-4,European Heat Wave,2023-07-18,Heat Wave,Pre-Event
2023-07-17 04:00:00,109.98692607973592,111.34536286701332,109.96832046836784,110.42423248291016,2254900,0.0,0.0,EOG,Energy,-0.002102107733762515,-0.002104320263418923,0.012470472899674482,0.29400375936104906,0.3194383325867308,0.8801455788286731,-0.0251755957221895,0.10480091214330844,-1,European Heat Wave,2023-07-18,Heat Wave,Pre-Event
2023-07-18 04:00:00,110.0892875648454,115.02990495585632,109.97763258757094,114.22972869873048,3133600,0.0,0.0,EOG,Energy,0.034462509996701085,0.03388197781425895,0.04422904987904026,0.29363826477857125,0.3243675433245651,0.8768156233366571,0.0,0.10437769620597703,0,European Heat Wave,2023-07-18,Heat Wave,Event Day
2023-07-19 04:00:00,114.25763387886477,116.00685238485914,113.41093304279153,113.92267608642578,2185000,0.0,0.0,EOG,Energy,-0.002688027151973027,-0.002691646384142364,0.02278667804553907,0.29368741126412196,0.3216776169826193,0.8745000468021931,-0.0026880271519730417,0.10407252298414593,1,European Heat Wave,2023-07-18,Heat Wave,Post-Event
2023-07-20 04:00:00,115.65330160894769,116.04408337657168,114.28555832359386,114.89964294433594,2629500,0.0,0.0,EOG,Energy,0.008575701444802686,0.008539139000865871,0.015304878308714572,0.2933629481942359,0.3189539064098553,0.8592642683308843,0.0,0.10209056635199287,2,European Heat Wave,2023-07-18,Heat Wave,Post-Event
2023-07-21 04:00:00,115.39276529798232,116.0068569746398,114.66702575187382,115.94172668457033,2246800,0.0,0.0,EOG,Energy,0.009069512433030225,0.009028631399916871,0.011556074427036168,0.28254731898088997,0.3153942682512771,0.6793004944534421,0.0,0.07917778980910906,3,European Heat Wave,2023-07-18,Heat Wave,Post-Event
2023-07-24 04:00:00,116.30459953601913,118.5655612349461,116.12781427315016,117.37460327148438,2598500,0.0,0.0,EOG,Energy,0.012358592785255862,0.012282848798328293,0.02076894740302119,0.2836968094016298,0.3158713087899059,0.7903382804360453,0.0,0.0934554895118489,6,European Heat Wave,2023-07-18,Heat Wave,Post-Event
2023-07-25 04:00:00,117.40252114633316,119.73791961014228,116.89077804316014,119.5611343383789,2283900,0.0,0.0,EOG,Energy,0.018628655654214565,0.0184572674643873,0.02381326994543425,0.28711163550212554,0.2978111839584659,0.9395871605903189,0.0,0.11286699268670541,7,European Heat Wave,2023-07-18,Heat Wave,Post-Event
2023-07-26 04:00:00,117.8212047866559,120.41712420822432,117.76538085242942,120.32408905029295,2879000,0.0,0.0,EOG,Energy,0.0063812936882545745,0.006361019438603825,0.02203834142211152,0.2781755090533915,0.29445321874837954,1.1615508963044685,0.0,0.1428751248594875,8,European Heat Wave,2023-07-18,Heat Wave,Post-Event
2023-07-27 04:00:00,120.95677861304524,121.37547231493042,119.12381706289123,119.80303192138672,3090800,0.0,0.0,EOG,Energy,-0.0043304473195591164,-0.004339850864075115,0.018794643306829614,0.275812080348429,0.2928963654834731,1.2136582677887926,-0.004330447319559135,0.15004014895981843,9,European Heat Wave,2023-07-18,Heat Wave,Post-Event
2023-07-10 04:00:00,741.2316036490467,752.4632697282615,740.4444208422972,752.0888671875,313400,0.0,0.0,EQIX,Real Estate,0.014424288047134581,0.014321247678320145,0.015980623315047602,0.2367629809070794,0.2651408344357488,1.2792633706491179,-0.008441691685851842,0.16035729540905375,-8,European Heat Wave,2023-07-18,Heat Wave,Pre-Event
2023-07-11 04:00:00,753.3464566405946,757.2631526743093,749.2185952216645,755.62158203125,341100,0.0,0.0,EQIX,Real Estate,0.0046972040112238655,0.004686206573155895,0.010646278036447179,0.1996943907521551,0.2631125203143745,0.9196079248009175,-0.003784140022676193,0.11292877962900771,-7,European Heat Wave,2023-07-18,Heat Wave,Pre-Event
2023-07-12 04:00:00,762.6773670492827,764.6069171870795,749.1514151086058,759.2214965820312,499000,0.0,0.0,EQIX,Real Estate,0.004764176456029778,0.004752863683844071,0.02035703960972319,0.18224491953177435,0.261798606627706,0.699644425389309,0.0,0.08466039610107412,-6,European Heat Wave,2023-07-18,Heat Wave,Pre-Event
2023-07-13 04:00:00,759.4229728545566,770.4050360440643,752.751167178256,769.358642578125,362800,0.0,0.0,EQIX,Real Estate,0.013352027098456176,0.01326367437439129,0.022946215053424437,0.18437139304415012,0.25950120699037943,0.750052042647619,0.0,0.09112184319083472,-5,European Heat Wave,2023-07-18,Heat Wave,Pre-Event
2023-07-14 04:00:00,768.0147554160935,774.4561783770722,766.6132360256553,773.4769897460938,335200,0.0,0.0,EQIX,Real Estate,0.005352961466928097,0.005338685292574115,0.01013985219391141,0.18097561915019464,0.25941648090760666,0.6687619338964702,0.0,0.08071898596348026,-4,European Heat Wave,2023-07-18,Heat Wave,Pre-Event
2023-07-17 04:00:00,771.988911706436,779.4862774337621,770.2993545974155,775.2432250976562,358000,0.0,0.0,EQIX,Real Estate,0.0022835008345138963,0.002280897608708944,0.0118503748745297,0.17950210201759148,0.2568321022384453,0.6010752652947146,0.0,0.07209975597158902,-1,European Heat Wave,2023-07-18,Heat Wave,Pre-Event
2023-07-18 04:00:00,772.6129951903931,773.9569185982758,760.3541544051625,764.1268310546875,469000,0.0,0.0,EQIX,Real Estate,-0.014339234040476101,-0.01444303432952993,0.017801709926005462,0.18556544972211766,0.2576703000518567,0.4321168926478219,-0.01433923404047605,0.05065925869231869,0,European Heat Wave,2023-07-18,Heat Wave,Event Day
2023-07-19 04:00:00,770.3859073146576,783.547064892205,770.3859073146576,780.19677734375,363200,0.0,0.0,EQIX,Real Estate,0.021030469859148804,0.020812381890167597,0.016869023251231147,0.1922261639274964,0.2579052076264296,0.658998824979041,0.0,0.07920800772675385,1,European Heat Wave,2023-07-18,Heat Wave,Post-Event
2023-07-20 04:00:00,773.8609984885799,779.4864113721355,764.0981152293103,778.065673828125,358400,0.0,0.0,EQIX,Real Estate,-0.0027314948965574404,-0.002735232235976167,0.019777631452514738,0.18612311307765397,0.25385663338872405,0.7570776237176569,-0.0027314948965574213,0.09199309331604355,2,European Heat Wave,2023-07-18,Heat Wave,Post-Event
2023-07-21 04:00:00,777.7585178944396,781.9919621069198,773.8514308472468,774.8114013671875,312000,0.0,0.0,EQIX,Real Estate,-0.004182516425543237,-0.004191287613002033,0.010506468084115326,0.18604236852078274,0.25100352553883776,0.7590648025110249,-0.00690258679982952,0.0922525715818725,3,European Heat Wave,2023-07-18,Heat Wave,Post-Event
2023-07-24 04:00:00,773.9857798834112,786.7437659964979,771.0770413127196,786.311767578125,329500,0.0,0.0,EQIX,Real Estate,0.01484279424727708,0.014733717983217364,0.0199243167020538,0.185750074937307,0.25126908253714164,0.7547230571696234,0.0,0.09169655437970659,6,European Heat Wave,2023-07-18,Heat Wave,Post-Event
2023-07-25 04:00:00,783.8062054616911,786.8685133147175,779.9759330237682,783.7869873046875,297100,0.0,0.0,EQIX,Real Estate,-0.003210915030833039,-0.0032160810799612533,0.008793945807459336,0.18335139812223253,0.2513695203303465,0.8017543991706574,-0.003210915030833043,0.09786325780088889,7,European Heat Wave,2023-07-18,Heat Wave,Post-Event
2023-07-26 04:00:00,785.4958198655564,785.4958198655564,774.5041465065186,780.4848022460938,259500,0.0,0.0,EQIX,Real Estate,-0.004213115440904969,-0.004222015618878839,0.014083135670810964,0.18176405970960327,0.2511187360576478,0.6512678173664521,-0.007410502516042155,0.07846081290078155,8,European Heat Wave,2023-07-18,Heat Wave,Post-Event
2023-07-27 04:00:00,787.1756970180738,788.740453395843,762.9652726070887,764.20361328125,416200,0.0,0.0,EQIX,Real Estate,-0.020860353613535332,-0.021081004758367085,0.03372815875350792,0.19399071843754842,0.2520821113454422,0.44584527374560506,-0.028116270426638904,0.052181450642092564,9,European Heat Wave,2023-07-18,Heat Wave,Post-Event
2023-07-10 04:00:00,61.05649937652576,61.70249938964844,60.83500762270763,61.70249938964844,1020300,0.0,0.0,EQR,Real Estate,0.004809186804132004,0.00479765960812596,0.014059264624965002,0.18027218276752005,0.21722204790721583,1.066364916566253,-0.002684960852696115,0.13295149282585128,-8,European Heat Wave,2023-07-18,Heat Wave,Pre-Event
2023-07-11 04:00:00,61.979352938438936,62.35772231648186,61.54560710831637,62.30235290527344,1057200,0.0,0.0,EQR,Real Estate,0.009721705304625461,0.009674753582888886,0.013035064813687871,0.17972175093624115,0.21305054975175872,1.170566384306612,0.0,0.14704349641128123,-7,European Heat Wave,2023-07-18,Heat Wave,Pre-Event
2023-07-12 04:00:00,63.00371446322704,63.32672143101081,62.20082993645228,62.21928405761719,1641400,0.0,0.0,EQR,Real Estate,-0.0013333179853183275,-0.0013342076446304166,0.01809553921443256,0.18049283426627055,0.21286542011590662,1.1353549805609258,-0.0013333179853183175,0.14224898592071877,-6,European Heat Wave,2023-07-18,Heat Wave,Pre-Event
2023-07-13 04:00:00,62.13624086920842,62.80070200182492,62.034725582788035,62.77301025390625,1434200,0.0,0.0,EQR,Real Estate,0.008899591254960315,0.008860223292814573,0.012202320964673134,0.1808682900775643,0.21110930199435268,1.1565903471537726,0.0,0.14511833176875188,-5,European Heat Wave,2023-07-18,Heat Wave,Pre-Event
2023-07-14 04:00:00,62.67150066021975,63.28058532476835,62.39463951396129,63.225215911865234,1208600,0.0,0.0,EQR,Real Estate,0.007203823046399771,0.007177999458032316,0.014012539111642693,0.17930135621316554,0.21133929948785884,1.1079383926275217,0.0,0.13857100884038753,-4,European Heat Wave,2023-07-18,Heat Wave,Pre-Event
2023-07-17 04:00:00,63.00373468022613,63.44671117990248,62.468480504244305,62.61613464355469,1924300,0.0,0.0,EQR,Real Estate,-0.00963351820197178,-0.009680220720186289,0.015622661494945338,0.1816990599364028,0.20760585350778032,0.9151094822717227,-0.009633518201971739,0.1127777996597219,-1,European Heat Wave,2023-07-18,Heat Wave,Pre-Event
2023-07-18 04:00:00,62.44078632130716,62.72687101342371,61.73017932099817,62.16392517089844,1891700,0.0,0.0,EQR,Real Estate,-0.007221932098339767,-0.00724813649040602,0.016033281194607327,0.17361555856685537,0.20722718117300057,0.652659012604147,-0.016785877685988708,0.07882565902213545,0,European Heat Wave,2023-07-18,Heat Wave,Event Day
2023-07-19 04:00:00,62.53306717216672,62.85606713383094,62.163921341319984,62.80992126464844,1667300,0.0,0.0,EQR,Real Estate,0.010391816346442928,0.010338192601750524,0.011019688905429653,0.17495589569714193,0.2053391510286185,0.6973452924697146,-0.006568497097672388,0.08453582850821384,1,European Heat Wave,2023-07-18,Heat Wave,Post-Event
2023-07-20 04:00:00,63.0037288904088,63.308274765895085,62.20084417978201,63.28059005737305,1543100,0.0,0.0,EQR,Real Estate,0.007493542154613619,0.007465605046062655,0.017500320163086794,0.17477700014388167,0.19357326934452482,0.6914060929380282,0.0,0.08377524730773245,2,European Heat Wave,2023-07-18,Heat Wave,Post-Event
2023-07-21 04:00:00,63.483626275646245,63.82508747309296,63.10524978326968,63.73279571533203,1428200,0.0,0.0,EQR,Real Estate,0.0071460404770087305,0.00712062852118243,0.011294619696874682,0.17227163334727205,0.1928586971141973,0.6371199291700913,0.0,0.07686523575096915,3,European Heat Wave,2023-07-18,Heat Wave,Post-Event
2023-07-24 04:00:00,63.78816074506044,64.09269955212055,63.13293021945941,63.345184326171875,1563700,0.0,0.0,EQR,Real Estate,-0.006081819961130441,-0.006100389557729024,0.015151417473492112,0.1735748959662487,0.19266055158827766,0.5302913845645917,-0.00608181996113046,0.06326028470339251,6,European Heat Wave,2023-07-18,Heat Wave,Post-Event
2023-07-25 04:00:00,63.19754382251547,63.38211326295527,61.85016015198815,62.03473663330078,1937500,0.0,0.0,EQR,Real Estate,-0.02068740831384186,-0.020904390494530634,0.024695085271704973,0.1814753040626599,0.19630766992845783,0.23418091930347326,-0.026643411182145152,0.026317069967451534,7,European Heat Wave,2023-07-18,Heat Wave,Post-Event
2023-07-26 04:00:00,62.05317647812772,62.62535287718898,61.76709179903269,62.173152923583984,1571900,0.0,0.0,EQR,Real Estate,0.002231270700823851,0.0022287851130131796,0.013804367927281474,0.17950905358650157,0.19358215078215152,0.32019393566162496,-0.0244715891440621,0.0369110326370552,8,European Heat Wave,2023-07-18,Heat Wave,Post-Event
2023-07-27 04:00:00,62.579208366546055,62.579208366546055,60.4658556219373,60.604286193847656,2338400,0.0,0.0,EQR,Real Estate,-0.025233829329270097,-0.025557661699990228,0.03487134124225185,0.1947490953504851,0.19457856891768485,0.06472685234868174,-0.04908790656945491,0.005538196058634259,9,European Heat Wave,2023-07-18,Heat Wave,Post-Event
2023-07-10 04:00:00,215.19765288302136,217.69574213479373,214.7519015523143,217.57501220703125,342000,0.0,0.0,ESS,Real Estate,0.00445874423531456,0.004448833483986679,0.013530232872873487,0.2564091546015019,0.27223925786125347,1.108658771093778,-0.009721593415976577,0.1364969120734998,-8,European Heat Wave,2023-07-18,Heat Wave,Pre-Event
2023-07-11 04:00:00,218.69869444391392,221.28964089480365,217.2685690887987,221.1039123535156,215000,0.0,0.0,ESS,Real Estate,0.016219234509919023,0.016089107876655153,0.018186343982804783,0.25634412124999073,0.2705107573720058,1.3021798014138992,0.0,0.16285954190595175,-7,European Heat Wave,2023-07-18,Heat Wave,Pre-Event
2023-07-12 04:00:00,224.0199011107515,226.5272719189312,223.4534198321845,223.5184326171875,557800,0.0,0.0,ESS,Real Estate,0.010920296425200426,0.010861100555905926,0.013752119012087002,0.25441618425812995,0.26976298783334407,1.2493213049318854,0.0,0.15566586563874218,-6,European Heat Wave,2023-07-18,Heat Wave,Pre-Event
2023-07-13 04:00:00,223.01694212892687,227.27948794047936,222.07900378952948,226.99159240722656,479400,0.0,0.0,ESS,Real Estate,0.015538583325642064,0.01541909572878508,0.022910470364999793,0.25263535794627767,0.26785777916717884,1.2149439344577122,0.0,0.15102731214870202,-5,European Heat Wave,2023-07-18,Heat Wave,Pre-Event
2023-07-14 04:00:00,225.90507077490335,228.66318288176535,224.9206967351818,227.92955017089844,333800,0.0,0.0,ESS,Real Estate,0.004132125572251066,0.004123611786674439,0.016419486388568286,0.2525385839075528,0.2674079745244748,1.1889575704158433,0.0,0.1474920221463265,-4,European Heat Wave,2023-07-18,Heat Wave,Pre-Event
2023-07-17 04:00:00,226.4158372952197,228.7281980853835,224.6885348885119,225.22715759277344,339000,0.0,0.0,ESS,Real Estate,-0.011856262499087,-0.01192710851541908,0.017935950708819922,0.2552443739570828,0.2636919550474752,0.9684542813565059,-0.011856262499087035,0.11779733639803669,-1,European Heat Wave,2023-07-18,Heat Wave,Pre-Event
2023-07-18 04:00:00,222.45048346351263,224.32637450301243,220.62104227654285,222.68264770507812,463500,0.0,0.0,ESS,Real Estate,-0.011297526971840388,-0.01136182878941012,0.016639519354812674,0.23045122295800083,0.2626601267069063,0.5140534850817506,-0.023019843025558807,0.059811388717019076,0,European Heat Wave,2023-07-18,Heat Wave,Event Day
2023-07-19 04:00:00,223.072700571612,226.5087285816119,223.072700571612,225.7100830078125,440800,0.0,0.0,ESS,Real Estate,0.013595290580269648,0.013503703783009576,0.015223192354596692,0.22724640826301587,0.2598220978848654,0.7506415304213362,-0.00973751390033373,0.0901025757047611,1,European Heat Wave,2023-07-18,Heat Wave,Post-Event
2023-07-20 04:00:00,225.06001418944956,226.5922924663342,222.17189055063292,226.5365753173828,294600,0.0,0.0,ESS,Real Estate,0.0036617429693723835,0.0036550551097619746,0.01951297228497509,0.22723688982513277,0.23284012703635462,0.7642448324382837,-0.006111427204025067,0.09186433415754691,2,European Heat Wave,2023-07-18,Heat Wave,Post-Event
2023-07-21 04:00:00,227.05660012343225,227.9666798699783,225.5428849214854,227.65093994140625,393900,0.0,0.0,ESS,Real Estate,0.004919137770411641,0.004907078344026608,0.010646979753814019,0.21958903224484386,0.23222468505760913,0.6149946318443621,-0.0012223523860038744,0.0728945856165426,3,European Heat Wave,2023-07-18,Heat Wave,Post-Event
2023-07-24 04:00:00,228.4588986814537,229.2761213587871,226.12797476156268,226.96376037597656,399600,0.0,0.0,ESS,Real Estate,-0.0030185667830168184,-0.003023131844672167,0.01387070161337366,0.21909200707968615,0.2323661034086703,0.5099335028432714,-0.0042372294167111685,0.05960172764205929,6,European Heat Wave,2023-07-18,Heat Wave,Post-Event
2023-07-25 04:00:00,226.4622812303892,227.29806680564204,221.1967980978636,222.66407775878903,451100,0.0,0.0,ESS,Real Estate,-0.018944357504761533,-0.019126100846669995,0.027401225959707433,0.2270118270781183,0.2344325569148494,0.3035716452923642,-0.023101315332572828,0.033716153308487096,7,European Heat Wave,2023-07-18,Heat Wave,Post-Event
2023-07-26 04:00:00,222.98912662453745,224.73500641544624,220.24030968798104,222.3669281005859,471600,0.0,0.0,ESS,Real Estate,-0.001334519969247272,-0.0013354112340501292,0.02021297306149796,0.22442556302079114,0.23091122763903144,0.38091343985363413,-0.024405006135192874,0.04333535083909745,8,European Heat Wave,2023-07-18,Heat Wave,Post-Event
2023-07-27 04:00:00,223.59272133905895,223.59272133905895,214.91905529602172,215.2162322998047,611900,0.0,0.0,ESS,Real Estate,-0.032157191097889615,-0.03268559238965715,0.040302099662048126,0.24289762620812605,0.23442297255556444,0.02310919854675948,-0.055777400787047925,-0.0006471797128220214,9,European Heat Wave,2023-07-18,Heat Wave,Post-Event
2023-07-10 04:00:00,135.50604617048555,137.7274551561265,135.17558782513078,137.25013732910156,976200,0.0,0.0,EXR,Real Estate,0.00945188557946075,0.00940749599989663,0.018592821695156435,0.22180090437306044,0.2747624544415507,0.2911948934624238,-0.005983114534854037,0.03235695753263368,-8,European Heat Wave,2023-07-18,Heat Wave,Pre-Event
2023-07-11 04:00:00,137.49796040973447,139.82953134239963,136.66264727093193,139.48989868164062,1228700,0.0,0.0,EXR,Real Estate,0.016318827770412492,0.01618710678985773,0.02270332189928334,0.22452138782022613,0.276073776471111,0.48964010905135774,0.0,0.05692528912047745,-7,European Heat Wave,2023-07-18,Heat Wave,Pre-Event
2023-07-12 04:00:00,140.86674090599925,142.98287765322962,140.0443103666381,140.34925842285156,1664900,1.01,0.0,EXR,Real Estate,0.006160730987211149,0.006141831268397002,0.020937533404972234,0.2241086339307097,0.2741548860915465,0.4726363494388636,0.0,0.054803170121982214,-6,European Heat Wave,2023-07-18,Heat Wave,Pre-Event
2023-07-13 04:00:00,140.23838917562526,142.7796094193806,139.28658781235526,142.7241668701172,992800,0.0,0.0,EXR,Real Estate,0.016921417853953846,0.01677984550086933,0.024473932366367007,0.22779255149041816,0.2747661589967039,0.6382749508749501,0.0,0.07566105761628594,-5,European Heat Wave,2023-07-18,Heat Wave,Pre-Event
2023-07-14 04:00:00,142.43770242975964,144.47067577802048,141.56906490178218,143.93470764160156,1155500,0.0,0.0,EXR,Real Estate,0.008481680419168303,0.008445913070311934,0.020159216104174996,0.22353356356232953,0.2746141520173675,0.8187061542485214,0.0,0.0990704354765286,-4,European Heat Wave,2023-07-18,Heat Wave,Pre-Event
2023-07-17 04:00:00,144.06407586064415,145.69970151660658,143.371015814938,144.5446014404297,1612200,0.0,0.0,EXR,Real Estate,0.0042372948736364435,0.004228342819133754,0.016110499309296467,0.22169782225032067,0.272503666679286,0.9072845041618619,0.0,0.11073374822535875,-1,European Heat Wave,2023-07-18,Heat Wave,Pre-Event
2023-07-18 04:00:00,145.40401534359464,145.44097234496056,138.62125641491906,138.8984832763672,4987300,0.0,0.0,EXR,Real Estate,-0.039061425385640614,-0.039844790249955034,0.049098562987705666,0.24899542918902878,0.280213544630158,0.4215513975609118,-0.03906142538564058,0.04768814268772381,0,European Heat Wave,2023-07-18,Heat Wave,Event Day
